"product_code","setid","part_num","numerator_value","numerator_unit","denominator_value","denominator_unit","base_of_strength"
"0228-2898","6aee7760-c378-4bc0-a5ca-15216aa02ca9","0","2.5","mg","","","GLIPIZIDE"
"0228-2899","6aee7760-c378-4bc0-a5ca-15216aa02ca9","0","5","mg","","","GLIPIZIDE"
"0228-2900","6aee7760-c378-4bc0-a5ca-15216aa02ca9","0","10","mg","","","GLIPIZIDE"
"43353-688","751b6213-92d8-40f8-a2d5-83e8dad086dd","0","0.625","mg","","","ESTROGENS, CONJUGATED"
"43353-687","751b6213-92d8-40f8-a2d5-83e8dad086dd","0","0.3","mg","","","ESTROGENS, CONJUGATED"
"50436-6859","197cc648-61ec-4f63-8930-9e46b70e3aca","0","5","mg","","","ENALAPRILAT ANHYDROUS"
"24236-609","1fcc7e17-e69e-4e22-b369-3fff032773fe","0","50","mg","","","TRAMADOL"
"59547-310","81aaf61f-0185-440a-9540-c4f873d5e7eb","0","15","mg","","","QUAZEPAM"
"21695-157","4d60822d-1c9b-494d-adb3-20fe921d9c58","0","50","mg","","","SILDENAFIL"
"21695-158","4d60822d-1c9b-494d-adb3-20fe921d9c58","0","100","mg","","","SILDENAFIL"
"0228-2538","a355d5f2-407d-40fa-a374-b3632261ea4a","0","10","mg","","","CARBIDOPA ANHYDROUS"
"0228-2538","a355d5f2-407d-40fa-a374-b3632261ea4a","0","100","mg","","","LEVODOPA"
"0228-2539","a355d5f2-407d-40fa-a374-b3632261ea4a","0","25","mg","","","CARBIDOPA ANHYDROUS"
"0228-2539","a355d5f2-407d-40fa-a374-b3632261ea4a","0","100","mg","","","LEVODOPA"
"0228-2540","a355d5f2-407d-40fa-a374-b3632261ea4a","0","25","mg","","","CARBIDOPA ANHYDROUS"
"0228-2540","a355d5f2-407d-40fa-a374-b3632261ea4a","0","250","mg","","","LEVODOPA"
"55154-6244","d0708534-89cb-4c2c-a076-c19e7f57ffcf","0","0.25","mg","","","RISPERIDONE"
"55154-6245","d0708534-89cb-4c2c-a076-c19e7f57ffcf","0","0.5","mg","","","RISPERIDONE"
"55154-6246","d0708534-89cb-4c2c-a076-c19e7f57ffcf","0","1","mg","","","RISPERIDONE"
"55154-6247","d0708534-89cb-4c2c-a076-c19e7f57ffcf","0","2","mg","","","RISPERIDONE"
"55154-6248","d0708534-89cb-4c2c-a076-c19e7f57ffcf","0","3","mg","","","RISPERIDONE"
"16590-259","decda177-7c1a-4d28-84fc-c6d7aa251561","0","20","mg","","","BENAZEPRILAT"
"65162-506","dbad7e61-2347-43b1-a422-9183e41c10ea","0","75","mg","","","INDOMETHACIN"
"49999-120","781fb93d-4827-41e3-8cbb-649c48817cc2","0","500","mg","","","DICLOXACILLIN"
"55154-7452","cfa14b4b-94c6-4403-8ff8-0ecdb8c6ff81","0","50","mg","","","Butalbital"
"55154-7452","cfa14b4b-94c6-4403-8ff8-0ecdb8c6ff81","0","325","mg","","","Acetaminophen"
"55154-7452","cfa14b4b-94c6-4403-8ff8-0ecdb8c6ff81","0","40","mg","","","Caffeine"
"68084-568","6e71e169-bc37-4a1f-bb7d-05bb55345742","0","400","mg","","","MESALAMINE"
"51079-657","2e7c1e97-b8b2-44c0-aeac-18f9142a522b","0","2","mg","","","ALBUTEROL"
"51079-658","2e7c1e97-b8b2-44c0-aeac-18f9142a522b","0","4","mg","","","ALBUTEROL"
"51079-629","cafb55ed-f2fb-4462-8b5c-c0e34cd83cbc","0","5","mg","","","METOCLOPRAMIDE"
"51079-283","cafb55ed-f2fb-4462-8b5c-c0e34cd83cbc","0","10","mg","","","METOCLOPRAMIDE"
"39822-0310","a35a558c-7d96-43fb-917b-475189772edd","0","500","mg","","","NEOMYCIN"
"53808-0811","ff62bcaa-a200-4ebf-a9ca-1ab2c254751c","0","300","mg","","","ABACAVIR"
"31722-753","49d53e74-3798-4463-b817-1c8beb755034","0","150","mg","","","LAMIVUDINE"
"31722-754","49d53e74-3798-4463-b817-1c8beb755034","0","300","mg","","","LAMIVUDINE"
"63629-3973","164e3ec3-b07e-41a5-814e-c462cdc57946","0","60","mg","","","FEXOFENADINE"
"16590-489","0bef87bd-42fc-428f-b683-e0538b78f8d0","0","0.4","mg","","","TAMSULOSIN"
"16590-643","a543b4fb-186a-40f4-8c88-861b7db2b3e9","0","1","mg","","","ROPINIROLE"
"16590-734","a543b4fb-186a-40f4-8c88-861b7db2b3e9","0","2","mg","","","ROPINIROLE"
"52125-308","e027f9dc-da15-4929-8d04-fa931f5a6ef1","0","25","mg","","","PROMETHAZINE"
"63629-1248","5b787454-697e-40d7-9338-89d3adbb638f","0","875","mg","","","Amoxicillin"
"63629-1248","5b787454-697e-40d7-9338-89d3adbb638f","0","125","mg","","","Clavulanic acid"
"52544-275","e97fa417-643a-4f78-94f4-a3b554843a19","0","0.75","mg","","","LEVONORGESTREL"
"65862-079","6600e2b3-65df-4fc3-8081-d574537d27e3","0","250","mg","","","TERBINAFINE"
"52152-341","a8450022-7caf-489e-a6c7-2415fd092032","0","10","mg","","","DESIPRAMINE"
"52152-342","a8450022-7caf-489e-a6c7-2415fd092032","0","25","mg","","","DESIPRAMINE"
"52152-343","a8450022-7caf-489e-a6c7-2415fd092032","0","50","mg","","","DESIPRAMINE"
"52152-344","a8450022-7caf-489e-a6c7-2415fd092032","0","75","mg","","","DESIPRAMINE"
"16590-832","175f2d9f-449b-4d95-a4b9-94f891f8e3ae","0","12","mg","","","TIAGABINE"
"52152-345","a8450022-7caf-489e-a6c7-2415fd092032","0","100","mg","","","DESIPRAMINE"
"52152-346","a8450022-7caf-489e-a6c7-2415fd092032","0","150","mg","","","DESIPRAMINE"
"21695-748","dc827fec-2b59-416f-b203-252c03b686d5","0","0.025","mg","","","Levothyroxine"
"21695-749","dc827fec-2b59-416f-b203-252c03b686d5","0","0.05","mg","","","Levothyroxine"
"21695-750","dc827fec-2b59-416f-b203-252c03b686d5","0","0.075","mg","","","Levothyroxine"
"21695-752","dc827fec-2b59-416f-b203-252c03b686d5","0","0.1","mg","","","Levothyroxine"
"21695-754","dc827fec-2b59-416f-b203-252c03b686d5","0","0.125","mg","","","Levothyroxine"
"21695-756","dc827fec-2b59-416f-b203-252c03b686d5","0","0.15","mg","","","Levothyroxine"
"21695-758","dc827fec-2b59-416f-b203-252c03b686d5","0","0.2","mg","","","Levothyroxine"
"49349-838","86dccc6d-83f3-4934-8ffa-b2e92ea08f86","0","300","mg","","","ZIDOVUDINE"
"65841-712","5525c364-3574-4029-89dc-1efc6d85c03c","0","0.25","mg","","","ROPINIROLE"
"65841-713","5525c364-3574-4029-89dc-1efc6d85c03c","0","0.5","mg","","","ROPINIROLE"
"65841-714","5525c364-3574-4029-89dc-1efc6d85c03c","0","1","mg","","","ROPINIROLE"
"65841-715","5525c364-3574-4029-89dc-1efc6d85c03c","0","2","mg","","","ROPINIROLE"
"65841-716","5525c364-3574-4029-89dc-1efc6d85c03c","0","3","mg","","","ROPINIROLE"
"65841-717","5525c364-3574-4029-89dc-1efc6d85c03c","0","4","mg","","","ROPINIROLE"
"65841-718","5525c364-3574-4029-89dc-1efc6d85c03c","0","5","mg","","","ROPINIROLE"
"68788-9676","8c5eb53a-841e-4ee8-acd1-fb4b33460613","0","0.4","mg","","","nitroglycerin"
"55154-0671","6bbb8947-4f93-4f2a-b205-f4594908aecc","0","100","mg","","","ALLOPURINOL"
"65862-027","5f6c3eed-2a5d-46ed-9a7c-59715f338a15","0","200","mg","","","NEVIRAPINE"
"49349-509","1818857a-7d79-4cd2-a489-f0c8dddd50e4","0","10","mg","","","AMLODIPINE"
"55111-125","08ee2a98-627f-4f95-83bd-2cbeb254bf70","0","100","mg","","","Ciprofloxacin"
"55111-126","08ee2a98-627f-4f95-83bd-2cbeb254bf70","0","250","mg","","","ciprofloxacin"
"55111-127","08ee2a98-627f-4f95-83bd-2cbeb254bf70","0","500","mg","","","Ciprofloxacin"
"55111-128","08ee2a98-627f-4f95-83bd-2cbeb254bf70","0","750","mg","","","ciprofloxacin"
"0904-0195","823052b8-1ee4-4628-aa97-b862406b0d75","0","20","mg","","","DICYCLOMINE"
"50436-0324","d2b7a781-8ef2-482b-b359-ef47d12f3e8e","0","250","ug","","","DIGOXIN"
"55289-036","67a3691e-5ab8-43f0-9c59-69ccf2383834","0","30","mg","","","Duloxetine"
"52959-676","8351a3c5-e06e-4d27-a504-f36e0b22d41f","0","10","mg","","","BUSPIRONE"
"68788-9785","3e08ca1d-35ef-4b65-9799-5c62c6444d26","0","75","mg","","","Clopidogrel"
"0228-2803","ad43304a-3b3a-4708-92c7-56aa393ee906","0","25","mg","","","SPIRONOLACTONE"
"0228-2672","ad43304a-3b3a-4708-92c7-56aa393ee906","0","50","mg","","","SPIRONOLACTONE"
"0228-2673","ad43304a-3b3a-4708-92c7-56aa393ee906","0","100","mg","","","SPIRONOLACTONE"
"0603-6468","bda524fd-6c95-45a4-87e4-49f3f9d18f0d","0","5","mg","","","ZOLPIDEM"
"0603-6469","bda524fd-6c95-45a4-87e4-49f3f9d18f0d","0","10","mg","","","ZOLPIDEM"
"52125-243","6fa103a8-0ac0-40ec-ae34-40c9c27998f7","0","75","mg","","","CLOPIDOGREL"
"52125-328","c0cd7dfc-12e2-4ea0-a2c0-01c16c9a7389","0","200","mg","","","CARBAMAZEPINE"
"21695-616","a996e110-4b51-4ad7-aee1-979a80363915","0","5","mg","","","OXYCODONE"
"21695-616","a996e110-4b51-4ad7-aee1-979a80363915","0","325","mg","","","ACETAMINOPHEN"
"42291-305","13be49d2-0ce9-a78a-e557-ded85ddc808f","0","2.5","mg","","","GLIPIZIDE"
"42291-305","13be49d2-0ce9-a78a-e557-ded85ddc808f","0","500","mg","","","METFORMIN"
"42291-306","13be49d2-0ce9-a78a-e557-ded85ddc808f","0","5","mg","","","GLIPIZIDE"
"42291-306","13be49d2-0ce9-a78a-e557-ded85ddc808f","0","500","mg","","","METFORMIN"
"0591-3194","ad65c43d-91c7-4c7c-b16f-5025c764cad6","0","60","mg","","","NIFEDIPINE"
"0591-3193","ad65c43d-91c7-4c7c-b16f-5025c764cad6","0","30","mg","","","NIFEDIPINE"
"63672-0021","13a5032d-0be1-4001-916e-459f0b1a051d","0","0.4","mg","","","tamsulosin"
"52125-182","2bda071e-0f9c-4a13-be9f-513145e32723","0","250","mg","","","ACETAZOLAMIDE"
"43353-800","875916f8-fbf2-4db2-b979-088c570377f0","0","20","mg","","","LISINOPRIL ANHYDROUS"
"43353-800","875916f8-fbf2-4db2-b979-088c570377f0","0","25","mg","","","HYDROCHLOROTHIAZIDE"
"58118-0314","e463ff2c-e88d-47b8-b985-1ff55c7f3a6a","0","10","mg","","","KETOROLAC"
"16714-031","3a8c88aa-ca0d-4c23-8ffb-e6d913ef619c","0","25","mg","","","Atenolol"
"16714-032","3a8c88aa-ca0d-4c23-8ffb-e6d913ef619c","0","50","mg","","","Atenolol"
"16714-033","3a8c88aa-ca0d-4c23-8ffb-e6d913ef619c","0","100","mg","","","Atenolol"
"68788-9786","3ac57b9d-0b78-485b-acbd-4b1f9328204a","0","500","mg","","","AMOXICILLIN ANHYDROUS"
"45963-500","9783a5b0-c856-4cbd-8536-53bd805c3a63","0","5","mg","","","FINASTERIDE"
"67781-251","c4c80b87-fc6e-436d-84de-7a0cd9d895eb","0","400","mg","","","theophylline anhydrous"
"67781-252","c4c80b87-fc6e-436d-84de-7a0cd9d895eb","0","600","mg","","","theophylline anhydrous"
"21695-926","843d2e6f-9110-4b0d-894f-63b1b206b5ec","0","0.125","mg","","","HYOSCYAMINE"
"35356-694","5a936b58-5039-458c-b0b4-a5a0269386a2","0","1","mg","","","LORAZEPAM"
"49349-113","197c0496-3910-44ed-b8fb-df01b0f925a8","0","25","mg","","","INDOMETHACIN"
"50436-9036","9bf087eb-daeb-41f7-80b5-5fc70927011d","0","0.25","mg","","","TRIAZOLAM"
"60505-3251","34c02bcc-d6ff-99d4-8e6a-4a91908adca8","0","150","mg","","","LAMIVUDINE"
"60505-3252","34c02bcc-d6ff-99d4-8e6a-4a91908adca8","0","300","mg","","","LAMIVUDINE"
"55154-0409","96a79b8f-a749-4668-96c5-60c487942621","0","0.250","mg","","","pramipexole"
"55154-5079","937e58eb-f69f-4598-bff9-85f2ae515aa0","0","5","mg","","","ZOLPIDEM"
"55154-5080","937e58eb-f69f-4598-bff9-85f2ae515aa0","0","10","mg","","","ZOLPIDEM"
"0002-4165","fcaaa6dc-74e8-4fb8-800c-5574bf0f8de9","0","60","mg","","","Raloxifene"
"76237-275","6696d2d2-c7ce-4104-84d5-71876043b5ec","0","1","mg","","","benztropine"
"76237-274","6696d2d2-c7ce-4104-84d5-71876043b5ec","0","0.5","mg","","","BENZTROPINE"
"55289-106","fd4889db-5565-4a68-ac2e-3eee62ff8353","0","20","mg","","","LISINOPRIL"
"46672-174","a3becb48-a057-4d3f-b50f-bae21c9a1af2","0","35","mg","","","PHENDIMETRAZINE"
"68788-9537","480ee010-26f9-479c-b472-91fed589c622","0","200","mg","","","PHENAZOPYRIDINE"
"53808-0386","d771185e-fee2-436c-aa96-36da8de3f611","0","375","mg","","","NAPROXEN"
"54868-4850","7abf2fff-f612-4842-9d1d-375af93f4259","1","0.3","mg","","","NORGESTREL"
"54868-4850","7abf2fff-f612-4842-9d1d-375af93f4259","1","0.03","mg","","","ESTRADIOL"
"49349-228","a8d6fbb8-bde9-4346-8d9f-d0e785f66c1a","0","5","mg","","","GLIPIZIDE"
"0378-5401","0a238e82-20d5-45ec-8c13-4725d1065230","0","5","mg","","","SIMVASTATIN"
"0378-5402","0a238e82-20d5-45ec-8c13-4725d1065230","0","10","mg","","","SIMVASTATIN"
"0378-5403","0a238e82-20d5-45ec-8c13-4725d1065230","0","20","mg","","","SIMVASTATIN"
"0378-5404","0a238e82-20d5-45ec-8c13-4725d1065230","0","40","mg","","","SIMVASTATIN"
"0378-5405","0a238e82-20d5-45ec-8c13-4725d1065230","0","80","mg","","","SIMVASTATIN"
"50458-513","936e481e-f46c-4e03-b8e3-25961cda1909","0","300","mg","","","acetaminophen"
"50458-513","936e481e-f46c-4e03-b8e3-25961cda1909","0","30","mg","","","codeine anhydrous"
"50458-515","936e481e-f46c-4e03-b8e3-25961cda1909","0","300","mg","","","acetaminophen"
"50458-515","936e481e-f46c-4e03-b8e3-25961cda1909","0","60","mg","","","codeine anhydrous"
"55154-6243","4b6435e3-d102-449f-b21b-ac53130b3c78","0","400","mg","","","PENTOXIFYLLINE"
"66336-572","2b673c5a-f3ed-483c-aae1-abe8f63dcd7b","0","12.5","mg","","","HYDROCHLOROTHIAZIDE"
"66336-572","2b673c5a-f3ed-483c-aae1-abe8f63dcd7b","0","10","mg","","","LISINOPRIL"
"67046-221","54410c7f-83a9-4797-9f81-7ca568130298","0","40","mg","","","Furosemide"
"67296-0447","fae7e4a7-ca63-4af4-a43a-c5d85cce1961","0","10","mg","","","CYCLOBENZAPRINE"
"0074-3005","fbe83466-aaea-49ab-9f00-4ff6e0930c44","0","500","mg","","","NIACIN"
"0074-3005","fbe83466-aaea-49ab-9f00-4ff6e0930c44","0","20","mg","","","LOVASTATIN"
"0074-3072","fbe83466-aaea-49ab-9f00-4ff6e0930c44","0","750","mg","","","NIACIN"
"0074-3072","fbe83466-aaea-49ab-9f00-4ff6e0930c44","0","20","mg","","","LOVASTATIN"
"0074-3007","fbe83466-aaea-49ab-9f00-4ff6e0930c44","0","1000","mg","","","NIACIN"
"0074-3007","fbe83466-aaea-49ab-9f00-4ff6e0930c44","0","20","mg","","","LOVASTATIN"
"0074-3010","fbe83466-aaea-49ab-9f00-4ff6e0930c44","0","1000","mg","","","NIACIN"
"0074-3010","fbe83466-aaea-49ab-9f00-4ff6e0930c44","0","40","mg","","","LOVASTATIN"
"63629-2952","95a33c9b-79a6-47c7-8433-fc217950b88f","0","50","mg","","","BUTALBITAL"
"63629-2952","95a33c9b-79a6-47c7-8433-fc217950b88f","0","325","mg","","","ASPIRIN"
"63629-2952","95a33c9b-79a6-47c7-8433-fc217950b88f","0","40","mg","","","CAFFEINE"
"63629-2952","95a33c9b-79a6-47c7-8433-fc217950b88f","0","30","mg","","","CODEINE ANHYDROUS"
"0054-4650","86817b05-450c-4af0-aeea-acba2ac00601","0","5","mg","","","OXYCODONE"
"0054-4650","86817b05-450c-4af0-aeea-acba2ac00601","0","325","mg","","","ACETAMINOPHEN"
"0054-8650","86817b05-450c-4af0-aeea-acba2ac00601","0","5","mg","","","OXYCODONE"
"0054-8650","86817b05-450c-4af0-aeea-acba2ac00601","0","325","mg","","","ACETAMINOPHEN"
"63739-451","b95cd483-64ca-4840-948d-eaf1e13e58b2","0","30","mg","","","Nifedipine"
"63739-452","b95cd483-64ca-4840-948d-eaf1e13e58b2","0","60","mg","","","Nifedipine"
"0078-0456","4c5c86c8-ab7f-4fcf-bc1b-5a0b1fd0691b","0","150","mg","","","OXCARBAZEPINE"
"0078-0337","4c5c86c8-ab7f-4fcf-bc1b-5a0b1fd0691b","0","300","mg","","","OXCARBAZEPINE"
"0078-0457","4c5c86c8-ab7f-4fcf-bc1b-5a0b1fd0691b","0","600","mg","","","OXCARBAZEPINE"
"68084-243","3f6b2c5a-e581-414f-bc9e-eaf66a5685cd","0","150","mg","","","CLINDAMYCIN"
"68084-244","3f6b2c5a-e581-414f-bc9e-eaf66a5685cd","0","300","mg","","","CLINDAMYCIN"
"51079-450","4336a551-afff-4d92-b05b-2a8e2000feef","0","2.5","mg","","","AMLODIPINE"
"51079-451","4336a551-afff-4d92-b05b-2a8e2000feef","0","5","mg","","","AMLODIPINE"
"51079-452","4336a551-afff-4d92-b05b-2a8e2000feef","0","10","mg","","","AMLODIPINE"
"68788-0797","605c1d23-c97c-4ea4-92d0-fed351de9d2e","0","10","mg","","","PAROXETINE"
"68788-9074","605c1d23-c97c-4ea4-92d0-fed351de9d2e","0","20","mg","","","PAROXETINE"
"43063-063","75f6db65-e4ed-470a-9e56-12791f22ee9b","0","20","mg","","","CITALOPRAM"
"53808-0765","c129f662-9ae7-45b6-9a02-15b569e051fc","0","10","mg","","","PRAVASTATIN"
"53808-0766","c129f662-9ae7-45b6-9a02-15b569e051fc","0","20","mg","","","PRAVASTATIN"
"53808-0768","c129f662-9ae7-45b6-9a02-15b569e051fc","0","40","mg","","","PRAVASTATIN"
"49349-074","ad380dae-0ccb-4efa-9c0c-752f31a50b65","0","37.5","mg","","","TRIAMTERENE"
"49349-074","ad380dae-0ccb-4efa-9c0c-752f31a50b65","0","25","mg","","","HYDROCHLOROTHIAZIDE"
"35356-688","afc24c74-7567-4c1c-ba93-f103f1df398e","0","30","mg","","","MIRTAZAPINE"
"24658-290","b8394298-ad6d-44d5-a5b3-53cdc2480580","0","500","mg","","","METFORMIN"
"24658-291","b8394298-ad6d-44d5-a5b3-53cdc2480580","0","850","mg","","","METFORMIN"
"24658-292","b8394298-ad6d-44d5-a5b3-53cdc2480580","0","1000","mg","","","METFORMIN"
"53808-0203","4bf90772-58d5-456d-ad1c-fc448cc5a231","0","20","mg","","","ZAFIRLUKAST"
"62756-200","7eeb2d81-c5d7-46a0-aa5c-149b55df71bd","0","2","mg","","","TIAGABINE"
"62756-224","7eeb2d81-c5d7-46a0-aa5c-149b55df71bd","0","4","mg","","","TIAGABINE"
"50436-0117","6abc40af-be15-405e-845c-c31866b3d6f6","0","500","mg","","","CEPHALEXIN ANHYDROUS"
"49349-554","cd1b7a2b-b0fe-4d5b-b4ae-6b3885fddfd8","0","2","mg","","","BUPRENORPHINE"
"16590-824","efd1106b-d369-4651-b703-b0985ce93b79","0","25","mg","","","TOPIRAMATE"
"16590-825","efd1106b-d369-4651-b703-b0985ce93b79","0","50","mg","","","TOPIRAMATE"
"16590-817","efd1106b-d369-4651-b703-b0985ce93b79","0","100","mg","","","TOPIRAMATE"
"0378-6605","46dab1c0-bbde-922c-39d7-6be818b49d12","0","5","mg","","","OXYBUTYNIN"
"0378-6610","46dab1c0-bbde-922c-39d7-6be818b49d12","0","10","mg","","","OXYBUTYNIN"
"55154-6641","a726a856-d19d-426b-8b05-eaabf3acbc46","0","200","mg","","","LABETALOL"
"66336-085","68db2148-fd39-485e-86fc-f51813f32435","0","25","mg","","","PROMETHAZINE"
"54868-6117","d87866fd-62c9-4b0a-b8a8-e62516cae0a9","0","25","mg","","","LOSARTAN"
"54868-6104","d87866fd-62c9-4b0a-b8a8-e62516cae0a9","0","50","mg","","","LOSARTAN"
"54868-6107","d87866fd-62c9-4b0a-b8a8-e62516cae0a9","0","100","mg","","","LOSARTAN"
"55289-368","3a283f1b-486f-4100-8f97-aa0350cc9b8d","0","75","mg","","","DIETHYLPROPION"
"50268-627","242b4766-bc2b-0073-d72d-1bf879bbee24","0","5","mg","","","OXYBUTYNIN"
"50268-628","242b4766-bc2b-0073-d72d-1bf879bbee24","0","10","mg","","","OXYBUTYNIN"
"50268-629","242b4766-bc2b-0073-d72d-1bf879bbee24","0","15","mg","","","OXYBUTYNIN"
"53808-0446","c2b44229-61ad-4289-b198-c4f0660f1e56","0","0.05","mg","","","Levothyroxine"
"53808-0447","c2b44229-61ad-4289-b198-c4f0660f1e56","0","0.075","mg","","","Levothyroxine"
"53808-0449","c2b44229-61ad-4289-b198-c4f0660f1e56","0","0.125","mg","","","Levothyroxine"
"24236-830","e2ca5909-6f4c-4945-b0d8-f7c142dfd26d","0","200","mg","","","CHLORPROMAZINE"
"54458-990","49d3b871-f9fd-4d58-8405-8682c0c6e238","0","10","mg","","","PAROXETINE"
"54458-988","49d3b871-f9fd-4d58-8405-8682c0c6e238","0","30","mg","","","PAROXETINE"
"54458-989","49d3b871-f9fd-4d58-8405-8682c0c6e238","0","20","mg","","","PAROXETINE"
"15370-103","b8e08798-d8bb-4616-996b-a2c07a5d730a","0","1200","[iU]","","","VITAMIN A"
"15370-103","b8e08798-d8bb-4616-996b-a2c07a5d730a","0","60","mg","","","ASCORBIC ACID"
"15370-103","b8e08798-d8bb-4616-996b-a2c07a5d730a","0","400","[iU]","","","CHOLECALCIFEROL"
"15370-103","b8e08798-d8bb-4616-996b-a2c07a5d730a","0","15","[iU]","","",".ALPHA.-TOCOPHEROL, DL-"
"15370-103","b8e08798-d8bb-4616-996b-a2c07a5d730a","0","1.3","mg","","","RIBOFLAVIN"
"15370-103","b8e08798-d8bb-4616-996b-a2c07a5d730a","0","5","mg","","","NIACINAMIDE"
"15370-103","b8e08798-d8bb-4616-996b-a2c07a5d730a","0","1.5","mg","","","PYRIDOXINE"
"15370-103","b8e08798-d8bb-4616-996b-a2c07a5d730a","0","108","ug","","","LEVOMEFOLIC ACID"
"15370-103","b8e08798-d8bb-4616-996b-a2c07a5d730a","0","100","ug","","","FOLIC ACID"
"15370-103","b8e08798-d8bb-4616-996b-a2c07a5d730a","0","4","ug","","","CYANOCOBALAMIN"
"15370-103","b8e08798-d8bb-4616-996b-a2c07a5d730a","0","15","mg","","","MAGNESIUM CATION"
"15370-103","b8e08798-d8bb-4616-996b-a2c07a5d730a","0","1","mg","","","CUPRIC CATION"
"15370-103","b8e08798-d8bb-4616-996b-a2c07a5d730a","0","0.25","mg","","","FLUORIDE ION"
"15370-104","b8e08798-d8bb-4616-996b-a2c07a5d730a","0","1200","[iU]","","","VITAMIN A"
"15370-104","b8e08798-d8bb-4616-996b-a2c07a5d730a","0","60","mg","","","ASCORBIC ACID"
"15370-104","b8e08798-d8bb-4616-996b-a2c07a5d730a","0","400","[iU]","","","CHOLECALCIFEROL"
"15370-104","b8e08798-d8bb-4616-996b-a2c07a5d730a","0","15","[iU]","","",".ALPHA.-TOCOPHEROL, DL-"
"15370-104","b8e08798-d8bb-4616-996b-a2c07a5d730a","0","1.3","mg","","","RIBOFLAVIN"
"15370-104","b8e08798-d8bb-4616-996b-a2c07a5d730a","0","5","mg","","","NIACINAMIDE"
"15370-104","b8e08798-d8bb-4616-996b-a2c07a5d730a","0","1.5","mg","","","PYRIDOXINE"
"15370-104","b8e08798-d8bb-4616-996b-a2c07a5d730a","0","108","ug","","","LEVOMEFOLIC ACID"
"15370-104","b8e08798-d8bb-4616-996b-a2c07a5d730a","0","100","ug","","","FOLIC ACID"
"15370-104","b8e08798-d8bb-4616-996b-a2c07a5d730a","0","4","ug","","","CYANOCOBALAMIN"
"15370-104","b8e08798-d8bb-4616-996b-a2c07a5d730a","0","15","mg","","","MAGNESIUM CATION"
"15370-104","b8e08798-d8bb-4616-996b-a2c07a5d730a","0","1","mg","","","CUPRIC CATION"
"15370-104","b8e08798-d8bb-4616-996b-a2c07a5d730a","0","0.5","mg","","","FLUORIDE ION"
"15370-105","b8e08798-d8bb-4616-996b-a2c07a5d730a","0","1200","[iU]","","","VITAMIN A"
"15370-105","b8e08798-d8bb-4616-996b-a2c07a5d730a","0","60","mg","","","ASCORBIC ACID"
"15370-105","b8e08798-d8bb-4616-996b-a2c07a5d730a","0","400","[iU]","","","CHOLECALCIFEROL"
"15370-105","b8e08798-d8bb-4616-996b-a2c07a5d730a","0","15","[iU]","","",".ALPHA.-TOCOPHEROL, DL-"
"15370-105","b8e08798-d8bb-4616-996b-a2c07a5d730a","0","1.3","mg","","","RIBOFLAVIN"
"0591-3544","52bc111a-c4a4-44fc-ac45-82e00d64f65e","0","2.5","mg","","","OXANDROLONE"
"0591-3545","52bc111a-c4a4-44fc-ac45-82e00d64f65e","0","10","mg","","","OXANDROLONE"
"15370-105","b8e08798-d8bb-4616-996b-a2c07a5d730a","0","5","mg","","","NIACINAMIDE"
"15370-105","b8e08798-d8bb-4616-996b-a2c07a5d730a","0","1.5","mg","","","PYRIDOXINE"
"15370-105","b8e08798-d8bb-4616-996b-a2c07a5d730a","0","108","ug","","","LEVOMEFOLIC ACID"
"15370-105","b8e08798-d8bb-4616-996b-a2c07a5d730a","0","100","ug","","","FOLIC ACID"
"15370-105","b8e08798-d8bb-4616-996b-a2c07a5d730a","0","4","ug","","","CYANOCOBALAMIN"
"15370-105","b8e08798-d8bb-4616-996b-a2c07a5d730a","0","15","mg","","","MAGNESIUM CATION"
"15370-105","b8e08798-d8bb-4616-996b-a2c07a5d730a","0","1","mg","","","CUPRIC CATION"
"15370-105","b8e08798-d8bb-4616-996b-a2c07a5d730a","0","1","mg","","","FLUORIDE ION"
"10888-7135","f7cc2093-86ad-4959-a4ed-7a72148f3d74","0","100","mg","","","PROGESTERONE"
"10888-7136","f7cc2093-86ad-4959-a4ed-7a72148f3d74","0","200","mg","","","PROGESTERONE"
"0615-0547","2e75d6fc-9c0c-4520-9e52-3f668ccd815a","0","0.125","mg","","","DIGOXIN"
"54868-4489","f63155b9-ea71-4a30-be32-37173f87bcbf","0","18","mg","","","METHYLPHENIDATE"
"54868-4957","f63155b9-ea71-4a30-be32-37173f87bcbf","0","27","mg","","","METHYLPHENIDATE"
"54868-4759","f63155b9-ea71-4a30-be32-37173f87bcbf","0","36","mg","","","METHYLPHENIDATE"
"54868-4789","f63155b9-ea71-4a30-be32-37173f87bcbf","0","54","mg","","","METHYLPHENIDATE"
"49349-545","b15f1a2c-dcae-4c3e-923f-ec81078ba3c4","0","5","mg","","","OXYBUTYNIN"
"67046-031","b8cfe18e-7328-4832-aff8-0b4b9e715172","0","50","mg","","","atenolol"
"60429-018","939cc631-e90c-405e-9aca-809b2c4c32ef","0","100","mg","","","benzonatate"
"60429-028","939cc631-e90c-405e-9aca-809b2c4c32ef","0","200","mg","","","benzonatate"
"63629-4697","d33c4293-347c-49a1-9d98-f291c3dab6da","0","150","mg","","","LAMOTRIGINE"
"51672-4144","17f2f05d-7375-4d7d-8083-174ed27e736f","0","50","mg","","","dichlorphenamide"
"68084-284","c84a2241-6c05-480f-8a5b-049e08c27d73","0","500","mg","","","HYDROXYUREA"
